YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,GWETPROF,GWETROOT,GWETTOP
2019,10,5.43,64.69,0.08,88.4,0.88,1.23,0.38,0.85,96.56,1.93,3.41,0.62,2.79,99.62,0.51,0.52,0.52
2019,11,5.55,60.88,0.03,88.49,0.84,1.45,0.05,1.39,101.25,1.7,3.43,0.2,3.23,101.5,0.51,0.52,0.52
2019,12,5.55,58.31,0,88.49,0.83,1.2,0.34,0.85,97.38,1.64,3.01,0.59,2.41,99.75,0.51,0.52,0.51
2019,13,5.07,50.06,0,88.47,0.72,1.21,0.27,0.94,112.69,1.48,3.09,0.44,2.66,112.62,0.51,0.52,0.51
2019,14,4.76,51.12,0,88.28,0.82,1.09,0.19,0.91,111.88,1.7,2.8,0.32,2.48,114,0.5,0.52,0.5
2019,15,3.91,42.69,0,88.39,0.94,1.87,0.18,1.7,126.31,1.81,4.03,0.48,3.54,117.94,0.5,0.52,0.5
2019,16,3.72,36.81,0,88.53,0.85,1.3,0.35,0.95,90.19,1.62,3.09,0.56,2.54,90.88,0.5,0.52,0.5
2019,17,5.25,50.56,0,88.35,0.95,1.53,0.27,1.26,83.56,1.81,3.31,0.62,2.69,86.75,0.5,0.52,0.49
2019,18,5.98,59.62,0,88.32,0.84,1.42,0.07,1.35,100.19,1.7,3.52,0.17,3.34,102.62,0.5,0.51,0.49
2019,19,6.53,66,0,88.4,0.85,1.54,0.4,1.14,165,1.85,3.81,0.66,3.16,166.06,0.49,0.51,0.49
2019,20,5.98,61.62,0,88.46,0.87,1.35,0.22,1.13,100.38,1.81,3.41,0.23,3.17,102.69,0.49,0.51,0.49
2019,21,5.92,57.25,0,88.48,0.88,1.49,0.3,1.19,99.69,1.72,3.48,0.45,3.02,101.19,0.49,0.51,0.49
2019,22,5.86,56.25,0,88.51,0.91,1.52,0.26,1.26,95.75,1.8,3.57,0.6,2.97,98.5,0.49,0.5,0.48
2019,23,5.8,55.81,0.37,88.49,0.8,1.11,0.23,0.88,92,1.63,2.92,0.41,2.51,94.88,0.49,0.5,0.48
2019,24,5.86,56.12,0.05,88.52,0.97,1.65,0.17,1.48,131.5,1.94,3.81,0.27,3.54,130.19,0.48,0.5,0.48
2019,25,6.29,59,0.18,88.62,0.84,1.4,0.31,1.09,108.44,1.73,3.2,0.51,2.7,112.44,0.48,0.5,0.48
2019,26,6.29,59.94,0.3,88.62,0.77,1.12,0.19,0.93,150.69,1.69,2.81,0.59,2.23,181,0.48,0.5,0.48
2019,27,5.98,54.69,0.06,88.54,0.84,1.47,0.18,1.29,178.94,1.7,3.23,0.54,2.69,174.81,0.48,0.49,0.48
2019,28,6.04,59.94,0.12,88.48,0.95,1.57,0.31,1.26,152.44,1.91,3.4,0.66,2.73,150.06,0.48,0.49,0.48
2019,29,4.7,53.06,0.07,88.37,0.88,1.69,0.25,1.44,143.62,1.8,3.66,0.51,3.15,139.44,0.48,0.49,0.48
2019,30,3.72,41.25,0,88.53,0.87,1.7,0.18,1.53,111.19,1.8,3.86,0.13,3.73,110,0.48,0.49,0.47
2019,31,4.21,41.25,0,88.65,0.93,1.45,0.48,0.97,92.81,1.73,3.12,0.8,2.31,94.5,0.48,0.48,0.47
2019,32,4.94,44.06,0.04,88.53,0.94,1.63,0.16,1.48,122.31,1.76,3.53,0.43,3.11,124.81,0.48,0.48,0.47
2019,33,4.7,44.12,0.04,88.32,0.98,1.74,0.15,1.59,157.56,1.88,3.87,0.2,3.67,157.69,0.47,0.48,0.46
2019,34,4.46,43.31,0,88.49,0.94,1.59,0.3,1.28,95.06,1.84,3.59,0.5,3.09,96.5,0.47,0.48,0.46
2019,35,4.39,44.06,0,88.6,1.11,1.8,0.49,1.3,107.81,2.19,3.91,0.74,3.16,109.06,0.47,0.48,0.46
2019,36,4.58,43.31,0,88.52,0.88,1.61,0.1,1.52,113.5,1.73,3.42,0.19,3.24,114.19,0.47,0.48,0.45
2019,37,4.82,47.31,0,88.25,0.94,1.62,0.29,1.34,118.81,1.81,3.55,0.48,3.06,119.81,0.46,0.48,0.45
2019,38,5.55,51.62,0.45,88.38,0.97,1.7,0.47,1.23,102.25,1.98,3.77,0.68,3.09,104.88,0.46,0.48,0.45
2019,39,7.02,65.25,4.84,88.4,0.83,1.56,0.12,1.44,185.06,1.81,3.29,0.52,2.78,183.19,0.46,0.48,0.48
2019,40,6.71,73.69,7.11,88.31,0.59,1.05,0.21,0.84,148.38,1.3,2.45,0.34,2.1,145,0.47,0.48,0.52
2019,41,4.39,47.81,0.01,88.51,0.98,1.98,0.12,1.86,114.5,1.87,4.05,0.44,3.61,116.31,0.48,0.48,0.48
2019,42,4.33,42.75,0,88.66,0.78,1.65,0.15,1.5,104.31,1.48,3.44,0.22,3.22,120.38,0.47,0.48,0.47
2019,43,4.76,44.19,0,88.74,0.94,1.73,0.19,1.55,94.94,1.82,3.65,0.38,3.27,95.19,0.47,0.48,0.46
2019,44,5.13,43,0,88.71,1.13,2.01,0.33,1.68,109.88,2.09,4.04,0.53,3.51,110.69,0.47,0.48,0.46
2019,45,6.53,52.19,0,88.49,0.88,1.61,0.19,1.42,103.06,1.69,3.4,0.22,3.18,105.38,0.47,0.48,0.46
2019,46,6.59,55,0,88.4,1.02,1.53,0.19,1.34,125.12,2.01,3.41,0.29,3.12,125.69,0.46,0.48,0.45
2019,47,7.32,70.56,5.5,88.31,0.84,1.95,0.07,1.88,177.06,1.66,3.99,0.22,3.77,160.69,0.46,0.48,0.48
2019,48,6.96,71.12,0.73,87.85,1.2,2.83,0.23,2.59,210.56,2.31,5.47,0.48,4.98,207.25,0.47,0.48,0.49
2019,49,6.16,64,2.3,87.9,0.97,1.98,0.2,1.77,143.38,1.93,4.02,0.31,3.71,141.19,0.47,0.48,0.48
2019,50,6.04,62.81,1.49,88.19,1,2.37,0.23,2.13,167.88,2.05,4.88,0.48,4.41,167.06,0.47,0.48,0.48
2019,51,5.8,55.19,0.02,88.49,1.17,2.07,0.48,1.58,120.44,2.32,4.3,0.74,3.56,119.62,0.47,0.48,0.47
2019,52,5.74,52.31,0,88.63,1.04,1.98,0.33,1.66,107.75,2.09,4.09,0.83,3.26,113.75,0.47,0.48,0.46
2019,53,6.41,52.5,0,88.28,0.99,1.85,0.16,1.69,152.25,1.98,3.94,0.47,3.47,155.81,0.47,0.48,0.45
2019,54,6.29,49.88,0.16,87.97,1.2,2.43,0.33,2.1,190.62,2.34,4.8,0.91,3.88,190.69,0.46,0.48,0.45
2019,55,5.8,46.25,0.45,87.98,1.12,2.08,0.12,1.96,134,2.22,4.3,0.17,4.12,132.81,0.46,0.47,0.45
2019,56,6.16,59.25,2.35,88.04,0.83,1.55,0.09,1.46,154.94,1.81,3.49,0.28,3.21,144.5,0.46,0.47,0.46
2019,57,4.76,46.31,0.02,88.04,1.05,1.8,0.13,1.66,157.38,2.15,3.73,0.41,3.33,156.25,0.46,0.47,0.45
2019,58,5.62,54.19,2.4,88.02,0.98,1.56,0.12,1.45,85.94,1.91,3.23,0.45,2.78,93.25,0.46,0.47,0.46
2019,59,6.53,74.12,8.51,87.94,0.8,1.57,0.27,1.3,169.69,1.7,3.31,0.47,2.85,165.88,0.47,0.48,0.52
2019,60,4.33,50.25,0.02,88.15,1.08,2.39,0.12,2.27,136.5,2.15,4.75,0.06,4.69,138.81,0.47,0.48,0.48
2019,61,4.27,41.38,0.01,88.31,1.12,2.1,0.37,1.73,115.56,2.11,4.04,0.54,3.5,115.25,0.47,0.48,0.46
2019,62,4.7,43.5,0.12,88.04,0.91,1.86,0.11,1.75,142.38,1.73,3.69,0.33,3.36,156.25,0.46,0.48,0.45
2019,63,6.53,59,1.44,87.73,1.14,2.03,0.56,1.47,162.62,2.39,4.2,1.22,2.98,161.62,0.46,0.48,0.46
2019,64,6.59,60.38,4.66,87.72,0.95,1.88,0.3,1.58,207.31,1.98,3.88,0.62,3.25,208.69,0.46,0.48,0.48
2019,65,5.68,53,2.85,87.88,1.16,1.94,0.42,1.52,148.5,2.38,3.97,0.7,3.27,149.19,0.47,0.48,0.49
2019,66,4.27,40.5,0,88,1.07,2.01,0.26,1.75,121.38,2.13,4.11,0.38,3.73,120.06,0.47,0.48,0.46
2019,67,4.58,43.25,0,88.07,1.11,2.32,0.13,2.19,155.5,2.25,4.7,0.52,4.19,154.62,0.46,0.48,0.45
2019,68,5.31,47.38,1.27,88.09,1.12,2.32,0.09,2.24,142.62,2.23,4.64,0.22,4.42,132.12,0.46,0.48,0.45
2019,69,5.74,47.88,1.92,88.2,1.12,1.91,0.46,1.45,109.12,2.22,4.01,0.84,3.17,112.06,0.46,0.48,0.46
2019,70,5.92,47,0.13,88.32,1.12,2.04,0.33,1.71,118.31,2.15,4.17,0.62,3.55,119.5,0.46,0.47,0.45
2019,71,5.07,37.31,0,88.14,1.37,2.9,0.39,2.51,146.12,2.6,5.54,0.62,4.91,160.06,0.46,0.47,0.45
2019,72,4.94,33.81,0,88.29,1.21,1.88,0.38,1.49,116.25,2.3,3.77,0.55,3.22,117.06,0.45,0.47,0.44
2019,73,5.43,34.25,0,88.36,1.12,2.3,0.16,2.13,128.44,2.25,4.6,0.27,4.33,145.31,0.45,0.46,0.43
2019,74,6.47,41.19,0.15,88.36,1.31,2.66,0.08,2.59,187.88,2.59,5.23,0.16,5.06,187.12,0.45,0.46,0.43
2019,75,5.86,38.38,0.02,88.25,1.46,3.05,0.58,2.47,228.44,2.69,5.62,0.84,4.78,241.19,0.45,0.45,0.42
2019,76,4.7,32.38,0.02,88.33,1.2,2.32,0.28,2.03,160.19,2.18,4.41,0.48,3.94,126.94,0.45,0.45,0.42
2019,77,5.8,49.12,2.98,88.29,0.98,1.72,0.1,1.62,98.06,1.91,3.52,0.22,3.3,94.25,0.45,0.45,0.44
2019,78,6.47,53.06,4.35,87.99,0.98,1.91,0.27,1.63,143.81,2.02,3.84,0.46,3.38,145.94,0.45,0.46,0.47
2019,79,5.92,47.06,6.57,88.05,1.15,1.91,0.32,1.6,164.19,2.3,3.91,0.55,3.35,165.06,0.45,0.46,0.48
2019,80,5.74,43.62,0.67,88.1,1.3,2.41,0.48,1.92,164.81,2.61,4.62,0.74,3.88,165.38,0.45,0.47,0.46
2019,81,5.86,39.25,0.48,88.09,1.27,2.52,0.65,1.88,195.94,2.52,5.05,0.88,4.16,198.06,0.45,0.46,0.44
2019,82,5.43,37.06,0.2,88.05,1.34,2.78,0.28,2.5,190,2.56,5.44,0.6,4.83,186.56,0.45,0.46,0.43
2019,83,5,34.88,0.13,88.15,1.23,2.04,0.46,1.58,144.06,2.34,4.1,0.71,3.39,144.81,0.45,0.45,0.43
2019,84,5.31,35.94,0.19,88.24,1.17,1.83,0.51,1.32,96.44,2.25,3.68,0.91,2.77,100.12,0.45,0.45,0.42
2019,85,6.77,50.75,8.75,88.3,1.05,1.69,0.58,1.11,121.44,2.09,3.75,0.99,2.76,122.94,0.45,0.45,0.48
2019,86,7.26,55.19,1.14,88.34,1.23,2.38,0.25,2.12,131.69,2.39,4.66,0.39,4.27,131.44,0.45,0.46,0.47
2019,87,7.2,45.5,0,88.33,1.19,2.2,0.46,1.74,117,2.3,4.36,0.8,3.56,119.31,0.45,0.46,0.45
2019,88,8.3,51.06,0,88.1,1.02,2.12,0.33,1.8,112.44,2.01,4.39,0.73,3.66,114.31,0.45,0.46,0.44
2019,89,9.46,61.31,5.15,88.1,1.05,1.9,0.37,1.54,102,2.01,3.61,0.77,2.84,108.88,0.45,0.46,0.46
2019,90,11.23,76.25,11.25,87.94,1.03,1.91,0.15,1.75,124.25,2.06,4.12,0.28,3.84,123.62,0.46,0.47,0.53
2019,91,9.46,63.44,1.07,88.11,1.12,2.01,0.05,1.96,146.12,2.25,4.16,0.77,3.4,150.75,0.46,0.48,0.48
2019,92,8.73,61.75,4.04,88.05,1,1.91,0.4,1.52,168.75,1.93,3.95,0.5,3.45,167.44,0.46,0.48,0.48
2019,93,8.85,60.81,0.24,88.19,1.12,2.31,0.31,2,112.12,2.2,4.68,0.76,3.92,118.06,0.46,0.48,0.47
2019,94,9.16,63.56,0.02,88.27,1.04,1.95,0.39,1.56,112.38,2.05,3.95,0.84,3.12,117.56,0.46,0.48,0.45
2019,95,9.52,65.88,4.61,88.32,1.07,1.88,0.53,1.34,104.5,2.04,3.55,1.05,2.5,110.88,0.46,0.48,0.48
2019,96,10.62,72.5,16.66,88.3,1.08,1.79,0.47,1.32,95.5,2.17,3.62,1.25,2.37,100.06,0.48,0.49,0.55
2019,97,10.44,72.12,6.85,88.13,0.99,1.87,0.3,1.56,127.31,2.04,3.84,0.52,3.31,129.06,0.48,0.51,0.55
2019,98,11.11,75.88,11.92,87.96,0.88,1.89,0.04,1.85,127.69,1.86,3.98,0.09,3.9,132.94,0.49,0.52,0.55
2019,99,10.25,72.44,6.94,88.03,1.13,2.09,0.1,1.98,135.31,2.27,4.38,0.56,3.8,111.62,0.51,0.52,0.55
2019,100,9.83,66.19,0.04,88.15,1.01,2.03,0.1,1.93,114.62,2.06,4.22,0.35,3.87,122.5,0.51,0.52,0.52
2019,101,10.38,63.06,0,88.13,0.97,2.08,0.17,1.9,118.75,1.91,4.08,0.52,3.56,123.75,0.5,0.52,0.5
2019,102,11.66,66.94,3.48,88.07,0.84,1.78,0.1,1.68,131.19,1.77,3.7,0.22,3.48,138.31,0.5,0.52,0.51
2019,103,12.27,69.75,4.8,88.11,0.85,1.73,0.24,1.49,130.44,1.8,3.7,0.38,3.33,136.5,0.5,0.52,0.53
2019,104,12.39,72.5,6.6,88.03,1.09,2.02,0.3,1.73,123.75,2.23,4.32,0.91,3.42,127.38,0.51,0.52,0.55
2019,105,10.86,61.81,5.68,88.03,1.04,1.91,0.25,1.66,109.06,2.05,3.94,0.45,3.49,115.19,0.51,0.53,0.54
2019,106,11.54,67.69,14.65,88.11,0.98,1.76,0.23,1.53,119.75,1.95,3.53,0.57,2.96,110.56,0.52,0.54,0.58
2019,107,10.74,62,2.6,88.15,1.07,2.06,0.23,1.84,242.31,2.27,4.3,0.39,3.91,172.5,0.52,0.55,0.55
2019,108,8.61,51.5,4.92,88.02,1.31,2.6,0.31,2.29,209.12,2.63,5.16,0.48,4.68,177.12,0.52,0.55,0.54
2019,109,7.63,47.94,0.76,87.95,1.24,1.98,0.59,1.38,197.25,2.46,3.9,0.95,2.95,194.56,0.52,0.54,0.53
2019,110,8.24,51.62,0.72,87.85,1.11,2.37,0.34,2.03,212.38,2.24,4.64,0.62,4.02,224.38,0.52,0.54,0.52
2019,111,9.03,56.62,9.87,87.89,1.02,1.76,0.09,1.67,139.25,1.98,3.8,0.27,3.52,142.88,0.52,0.54,0.54
2019,112,10.19,65.62,11.56,88,0.83,1.55,0.16,1.38,121.62,1.72,3.24,0.37,2.87,115.5,0.53,0.55,0.6
2019,113,10.86,69.88,1.15,88.19,0.74,1.52,0.3,1.22,125.5,1.58,3.2,0.77,2.42,116.12,0.53,0.55,0.56
2019,114,11.47,63.19,0.03,88.22,0.9,1.66,0.23,1.43,117,1.8,3.38,0.48,2.91,121.62,0.53,0.55,0.54
2019,115,11.9,60,0.86,88.14,0.88,1.62,0.18,1.45,188.94,1.85,3.44,0.31,3.12,187.19,0.52,0.55,0.53
2019,116,12.82,67.19,2.44,87.97,0.72,1.52,0.06,1.45,167.19,1.55,3.38,0.08,3.3,153.44,0.52,0.54,0.54
2019,117,13.06,69.75,5.04,87.84,1,1.87,0.38,1.48,118.62,2.1,4.01,0.77,3.23,123.69,0.52,0.55,0.55
2019,118,13.31,69.69,11.6,87.8,0.98,1.84,0.31,1.52,124,2,3.93,0.7,3.23,128.94,0.53,0.55,0.59
2019,119,13,71.06,3.73,87.85,1.28,1.89,0.44,1.45,118.56,2.48,4.02,0.98,3.04,123.25,0.53,0.55,0.57
2019,120,11.05,60,11.79,87.85,0.98,1.62,0.53,1.09,100.12,1.92,3.57,0.52,3.05,108.12,0.54,0.56,0.59
2019,121,12.82,68.19,6.71,87.84,0.92,1.81,0.45,1.35,89.31,1.81,3.86,0.77,3.09,98,0.55,0.57,0.59
2019,122,13.43,69.88,12.81,87.87,1.09,1.98,0.44,1.54,137.69,2.15,4.21,0.48,3.73,143.31,0.55,0.57,0.59
2019,123,14.83,84,11.07,88.01,0.97,1.93,0.32,1.6,111.56,1.9,3.71,0.59,3.12,115.19,0.56,0.59,0.64
2019,124,13.18,74,10.39,87.8,1.02,1.85,0.3,1.55,140.69,2.18,3.77,0.8,2.98,148.38,0.57,0.6,0.64
2019,125,11.35,65.38,0.47,87.78,1,1.88,0.23,1.65,208.62,2.09,4.15,0.26,3.89,208,0.57,0.59,0.59
2019,126,7.14,39.12,0.5,87.72,1.04,1.8,0.2,1.59,114.69,2.12,3.96,0.25,3.71,119.25,0.56,0.59,0.58
2019,127,8.79,48.62,3.93,87.73,1.11,1.7,0.66,1.04,87.88,2.12,3.58,1.23,2.34,96.5,0.55,0.58,0.58
2019,128,10.44,56.25,4.61,87.63,1.06,1.66,0.51,1.16,115.12,2.14,3.83,1.02,2.81,120.94,0.55,0.58,0.59
2019,129,10.13,53.75,8.62,87.55,1.08,1.66,0.7,0.96,109.44,2.15,3.81,1.15,2.66,117,0.55,0.58,0.59
2019,130,10.74,56.75,4.76,87.75,1.04,1.61,0.52,1.09,97.31,2.07,3.45,1.02,2.43,105.31,0.55,0.59,0.59
2019,131,11.23,58,1.92,87.9,0.92,1.68,0.36,1.32,124.25,1.85,3.72,0.67,3.05,103,0.55,0.58,0.58
2019,132,12.7,65.44,5.49,87.81,0.91,1.62,0.26,1.35,141.25,1.95,3.63,0.38,3.27,148.81,0.55,0.58,0.59
2019,133,10.68,56.25,2.1,87.81,0.96,1.83,0.1,1.72,153.94,2.06,4.16,0.29,3.87,134.81,0.55,0.58,0.58
2019,134,10.5,59.12,2.42,87.85,0.91,1.66,0.09,1.57,105.94,1.95,3.62,0.24,3.38,117.38,0.55,0.57,0.57
2019,135,11.47,65.44,3.33,87.96,0.86,1.56,0.16,1.4,100.25,1.8,3.44,0.45,2.98,109.38,0.55,0.57,0.57
2019,136,13.37,78.19,7.97,87.95,1,1.76,0.39,1.38,123.12,2.14,3.75,0.88,2.87,130.06,0.55,0.57,0.6
2019,137,12.39,70.75,7.59,87.79,0.95,1.6,0.27,1.33,133.31,1.98,3.59,0.61,2.99,121.19,0.55,0.58,0.6
2019,138,10.13,52.19,2.07,87.73,0.91,1.39,0.36,1.03,147.94,1.9,3.27,0.69,2.58,155.94,0.55,0.58,0.58
2019,139,10.44,55,4.14,87.92,0.95,1.74,0.23,1.52,176.81,2.04,3.96,0.56,3.41,164.69,0.55,0.58,0.58
2019,140,12.51,66.94,4.99,88.08,0.86,1.7,0.22,1.48,147.69,1.8,3.62,0.48,3.15,114.56,0.55,0.57,0.58
2019,141,14.28,76.06,8.67,88,0.85,1.52,0.11,1.41,120.44,1.79,3.38,0.32,3.06,128.56,0.55,0.58,0.61
2019,142,14.89,79.5,11.5,87.93,1.05,1.8,0.2,1.61,130.12,2.22,4.06,0.52,3.55,137.06,0.56,0.59,0.62
2019,143,15.01,81.38,15.6,87.85,1.14,2.31,0.46,1.85,154,2.56,5.18,0.81,4.37,157.69,0.57,0.6,0.65
2019,144,14.59,79.31,6.54,87.76,0.88,1.68,0.21,1.46,174.88,2.02,3.89,0.49,3.4,178.44,0.58,0.61,0.64
2019,145,14.47,77.44,4.65,87.6,0.86,1.88,0.02,1.87,189.06,1.84,4.24,0.09,4.15,167.12,0.58,0.61,0.62
2019,146,13.24,73.06,14.13,87.65,0.8,1.7,0.16,1.54,111.62,1.72,3.84,0.34,3.5,121,0.58,0.61,0.65
2019,147,14.65,78.38,16.65,87.76,0.92,1.7,0.28,1.41,110,1.97,3.71,0.76,2.95,120.06,0.59,0.62,0.68
2019,148,15.2,82.38,11.25,87.76,0.91,1.5,0.32,1.17,121.44,1.91,3.25,0.66,2.59,128.25,0.61,0.64,0.69
2019,149,14.53,75.12,4.49,87.7,0.93,1.48,0.45,1.02,133.62,2.05,3.31,0.8,2.52,143.31,0.61,0.64,0.66
2019,150,16.36,84.25,7.15,87.6,1.02,2.26,0.18,2.08,177.44,2.55,5.12,0.59,4.52,190.44,0.61,0.64,0.68
2019,151,15.99,87.38,4.65,87.74,1.24,2.49,0.07,2.43,139.12,2.64,5.09,0.33,4.77,156.88,0.61,0.64,0.68
2019,152,14.4,74.94,2,87.87,0.77,1.36,0.12,1.24,139.44,1.62,2.61,0.48,2.13,142,0.61,0.64,0.66
2019,153,15.99,85.19,9.51,87.93,0.74,1.63,0.08,1.55,176.81,1.46,3.13,0.13,3,173.94,0.61,0.64,0.68
2019,154,14.16,75.88,2.58,87.84,0.98,1.97,0.27,1.7,187,2.08,4.08,0.62,3.47,191.88,0.61,0.64,0.67
2019,155,15.14,81.5,3.3,87.77,0.97,1.96,0.2,1.77,144.62,2.03,4.04,0.4,3.64,151,0.61,0.63,0.66
2019,156,14.47,75,2.31,87.75,0.86,1.58,0.14,1.45,132.44,1.87,3.41,0.57,2.84,138.69,0.6,0.63,0.65
2019,157,16.66,83.44,1.72,87.82,0.95,2.04,0.16,1.87,139.56,2.09,4.36,0.41,3.95,148.5,0.6,0.62,0.64
2019,158,17.21,86.44,6.77,87.87,0.98,2.02,0.12,1.91,178.88,2.14,4.28,0.27,4.01,187.94,0.6,0.62,0.66
2019,159,17.4,86.38,20.15,87.74,1.17,1.93,0.51,1.42,161.25,2.47,4.19,0.95,3.24,165.06,0.61,0.64,0.71
2019,160,17.4,85.12,10.44,87.59,0.95,1.69,0.39,1.3,187.19,2.12,3.66,1.05,2.62,192.38,0.62,0.66,0.71
2019,161,17.03,86.06,20.88,87.49,1.02,1.88,0.37,1.5,140,2.34,4.16,1.16,3,146.88,0.62,0.66,0.73
2019,162,17.15,85.38,18.31,87.51,1.05,1.85,0.41,1.44,131.88,2.28,3.9,0.88,3.02,135.5,0.65,0.69,0.77
2019,163,17.21,82.75,0.91,87.58,0.85,1.69,0.32,1.37,129.31,1.97,3.89,0.8,3.09,132.56,0.65,0.69,0.73
2019,164,17.46,79,0.2,87.47,0.84,1.8,0.27,1.54,130.94,2.05,4.07,0.72,3.35,136.88,0.65,0.68,0.7
2019,165,18.25,81.88,21.85,87.36,0.83,1.76,0.06,1.7,183.75,1.9,3.94,0.26,3.68,192.06,0.64,0.68,0.74
2019,166,18.07,87.5,16.44,87.36,0.93,1.93,0.08,1.84,172.19,2.05,4.17,0.14,4.03,178,0.66,0.7,0.77
2019,167,18.19,87.38,8.46,87.33,1.02,1.72,0.35,1.37,164.25,2.25,3.79,0.91,2.88,172,0.66,0.7,0.76
2019,168,18.49,86.12,6.57,87.37,0.92,1.82,0.14,1.68,173.12,2.05,3.89,0.3,3.58,179.56,0.66,0.7,0.75
2019,169,18.43,88.75,46.31,87.42,1,2.08,0.17,1.91,197.81,2.31,4.62,0.54,4.09,200.75,0.68,0.72,0.81
2019,170,17.4,81.81,2.37,87.48,0.81,1.52,0.16,1.37,177,1.85,3.53,0.3,3.23,179.69,0.7,0.75,0.78
2019,171,18.37,86.06,3.39,87.56,0.88,1.63,0.25,1.38,183.69,2.03,3.65,0.71,2.94,187.94,0.7,0.73,0.77
2019,172,18.8,89.5,3.64,87.68,0.95,1.66,0.3,1.37,180.19,2.04,3.5,0.77,2.72,185.25,0.69,0.73,0.77
2019,173,18.19,89.06,3.33,87.77,0.78,1.7,0.11,1.58,173.5,1.77,3.7,0.23,3.47,177.38,0.69,0.73,0.77
2019,174,18.07,86.31,3.07,87.79,0.8,1.6,0.11,1.49,214.94,1.74,3.54,0.27,3.27,214.25,0.69,0.73,0.76
2019,175,18.62,85.5,13.98,87.74,0.99,1.98,0.15,1.83,206.62,2.17,4.35,0.27,4.08,210.12,0.68,0.72,0.77
2019,176,18.92,89.19,32.48,87.66,0.87,1.92,0.2,1.72,162.94,1.98,4.34,0.45,3.89,175.56,0.7,0.74,0.82
2019,177,19.65,93.81,29.19,87.39,1.08,2.22,0.06,2.16,190.44,2.64,5.24,0.2,5.05,195.81,0.73,0.78,0.85
2019,178,19.23,89.5,12.27,87.16,1.48,2.55,0.41,2.13,213.62,3.38,5.72,1.11,4.6,215.19,0.74,0.79,0.83
2019,179,19.41,91.12,10.27,87.15,1.18,2.05,0.41,1.64,199.75,2.84,4.48,1.38,3.09,202.81,0.74,0.79,0.83
2019,180,19.29,90.5,4.31,87.27,1.13,1.77,0.48,1.29,177.81,2.52,3.7,1.33,2.38,183.06,0.74,0.79,0.82
2019,181,18.37,85.38,1.23,87.38,0.73,1.53,0.03,1.5,162.06,1.72,3.3,0.15,3.14,164.56,0.73,0.78,0.8
2019,182,18.49,83.88,11.21,87.36,0.74,1.54,0.02,1.52,118.5,1.52,3.07,0.05,3.02,125.56,0.73,0.78,0.82
2019,183,18.68,89,1.86,87.49,0.78,1.65,0.05,1.59,134.56,1.5,3.07,0.12,2.95,133.94,0.73,0.78,0.81
2019,184,18.74,87.12,1.06,87.51,1.27,2.12,0.15,1.98,132.12,2.62,4.36,0.2,4.16,137.81,0.73,0.77,0.8
2019,185,18.49,86.75,2.7,87.41,1.07,2.15,0.23,1.92,142.81,2.32,4.47,0.56,3.91,146.94,0.73,0.77,0.79
2019,186,19.23,89.31,17.4,87.26,0.85,1.66,0.09,1.57,190.19,1.95,3.65,0.23,3.41,193.62,0.73,0.77,0.81
2019,187,19.53,91.44,31.94,87.13,1.01,1.99,0.08,1.91,163.62,2.3,4.2,0.21,3.98,170.12,0.74,0.79,0.85
2019,188,18.68,90.88,31.33,87.18,1.05,1.91,0.06,1.84,113,2.05,3.62,0.09,3.53,116.12,0.77,0.82,0.87
2019,189,18.8,91.19,45.93,87.33,1.05,1.64,0.12,1.52,126.25,2.23,3.45,0.29,3.16,133.19,0.8,0.85,0.9
2019,190,18.49,92.12,41.54,87.37,0.8,1.69,0.13,1.55,139,1.67,3.43,0.3,3.14,149.69,0.83,0.89,0.91
2019,191,18.98,95.12,33.45,87.22,1.6,2.18,0.88,1.3,192.75,3.54,4.71,1.65,3.06,194.31,0.85,0.91,0.91
2019,192,18.62,94.12,39.42,87.43,1.12,1.77,0.61,1.16,192.19,2.71,3.95,1.7,2.25,193.81,0.87,0.92,0.91
2019,193,18.92,96.5,68.09,87.43,1.72,2.56,0.72,1.84,186.06,3.77,5.53,1.58,3.95,187.62,0.9,0.95,0.95
2019,194,18.43,94.5,54.3,87.39,1.55,2.41,0.33,2.09,205.31,3.52,5.29,1.09,4.2,204.62,0.92,0.97,0.95
2019,195,18.98,97.5,70,87.14,2.13,2.61,1.34,1.27,196.81,4.84,5.92,3.55,2.37,197.81,0.95,0.98,0.96
2019,196,18.98,95.31,34.59,87.21,1.23,1.95,0.52,1.43,204.31,2.98,4.36,1.82,2.54,203.75,0.95,0.98,0.96
2019,197,18.68,94.25,14.19,87.45,1.27,1.97,0.59,1.39,199,3,4.32,1.93,2.38,200.75,0.95,0.98,0.95
2019,198,18.68,92.31,2.69,87.54,1.02,1.9,0.26,1.64,203.06,2.4,4.06,0.6,3.46,203.25,0.95,0.97,0.95
2019,199,19.17,91.31,4.41,87.52,1,1.88,0.17,1.71,196.75,2.3,3.98,0.3,3.68,184.62,0.94,0.96,0.95
2019,200,18.98,95,18.18,87.64,0.92,1.76,0.34,1.42,189.62,2.24,3.96,0.78,3.18,192.62,0.94,0.96,0.95
2019,201,18.62,91.31,21.76,87.73,0.92,1.91,0.02,1.89,201.19,2.26,4.23,0.19,4.04,200.62,0.94,0.97,0.95
